,composite,nowcast_prob,lead_prob
2001-06-30,-1.1882508779825542,0.2052057849022778,0.037398556568507865
2001-07-31,-1.1537222476980313,0.19665365160384551,0.04026480650696184
2001-08-31,-1.223148957841356,0.2100748972761569,0.044688909620238255
2001-09-30,-1.8439327121957996,0.3806486580755217,0.02711300580648859
2001-10-31,-1.654567788968312,0.3330092239043928,0.019108753630222824
2001-11-30,-1.6917577828650174,0.35071875486791515,0.012523291025719195
2001-12-31,-1.6391644295198518,0.34789243912740986,0.005881602780646213
2002-01-31,-1.6024976086759553,0.3372463103532387,0.006006426845868139
2002-02-28,-1.4706031194933278,0.29757561274226163,0.0076755944654657545
2002-03-31,-1.3411883722348605,0.2694061058464845,0.005232050567982592
2002-04-30,-1.107406937135458,0.2137609804821774,0.005185698860166089
2002-05-31,-1.0581546113063214,0.202017738714728,0.0056137223209699535
2002-06-30,-0.9919586671923207,0.18507929232810683,0.0073076278804450456
2002-07-31,-1.0450282340808592,0.1924558257534864,0.009963575674971878
2002-08-31,-0.8727550736627381,0.154285109235485,0.014618022883595658
2002-09-30,-0.8231519623174784,0.14069735035446285,0.022653680512493262
2002-10-31,-0.9119787784360213,0.15797575289978638,0.0199186010684981
2002-11-30,-0.6206039034332187,0.1147095136560306,0.011834399215031589
2002-12-31,-0.655665927878195,0.12029254482608187,0.011456710752568109
2003-01-31,-0.48707078363094686,0.09667153136656448,0.010955196969637582
2003-02-28,-0.7327498905234213,0.1313774063999983,0.012929522733193803
2003-03-31,-0.6044965834869606,0.11096347005879237,0.01386967248664748
2003-04-30,-0.7290006652888781,0.13175894883904055,0.011662832433665057
2003-05-31,-0.5867046153271591,0.10670262276168124,0.016895479890361508
2003-06-30,-0.49745759664340766,0.09391715855379018,0.018512429709855116
2003-07-31,-0.45413713304024994,0.09413145381742016,0.008671194323000123
2003-08-31,-0.4818818148044921,0.10162262573775849,0.005117399508484857
2003-09-30,-0.18830759577008843,0.06608093312729385,0.0062537398618914995
2003-10-31,-0.06250108061484341,0.054742986077633775,0.006024083367634174
2003-11-30,0.044191074243585295,0.04625227346923401,0.006030640611591335
2003-12-31,0.17315878716012564,0.03746432989981495,0.005989473731657822
2004-01-31,0.04677448705011424,0.04556715015195263,0.006820059892322856
2004-02-29,0.264471517355725,0.031293839804590995,0.007821113537682334
2004-03-31,0.4121644474778161,0.023334027644927088,0.010781864159004942
2004-04-30,0.5083505212542366,0.020879439281860764,0.0057190412510829906
2004-05-31,0.5155411934721524,0.021362470964480126,0.003939844012390894
2004-06-30,0.352277314520413,0.027852487923441832,0.005322218761274283
2004-07-31,0.5299938858185794,0.019434187409262473,0.0078114816890689715
2004-08-31,0.42853645134939083,0.022383941070255337,0.012050104359258003
2004-09-30,0.48687694059522957,0.01926959847160458,0.017595491870758387
2004-10-31,0.45028983994957145,0.020256870421665883,0.020539898592236674
2004-11-30,0.3517021839604199,0.02361432672961292,0.025821816719353408
2004-12-31,0.6377084886922689,0.013636895213309389,0.0279987239123479
2005-01-31,0.6776305132688436,0.012337478733478721,0.032846413192870225
2005-02-28,0.7335979788140244,0.010632456176141466,0.04252650091275514
2005-03-31,0.39517893324589587,0.020786903155197066,0.03803169261598346
2005-04-30,0.5875032809878591,0.014062246751373375,0.04593362977882926
2005-05-31,0.4319539365914001,0.018305936146240386,0.05838672218187695
2005-06-30,0.7719674986825944,0.0090050295034518,0.07451768340747401
2005-07-31,0.611839597823177,0.012337782103742574,0.07914913513327654
2005-08-31,0.696926049882198,0.010189169990317184,0.0892064024487616
2005-09-30,0.41413363542858184,0.01766186535926897,0.09209753198565251
2005-10-31,0.48713018615568054,0.015295556739813237,0.09461763943424911
2005-11-30,0.7448473682765463,0.008998254233548707,0.10322081381021814
2005-12-31,0.5276269245454815,0.013812611858953135,0.10848212114891642
2006-01-31,0.7365503682044505,0.008549945220566043,0.1472154522145559
2006-02-28,0.6618111084786202,0.00990524224419074,0.15248182563473428
2006-03-31,0.91621439144385,0.00584411922198579,0.14556460230870583
2006-04-30,0.655911685288098,0.010366113472685852,0.12861138831781005
2006-05-31,0.590669646443457,0.011831043855587177,0.12817144391206198
2006-06-30,0.41585225404017806,0.016460822756522487,0.13630950024470145
2006-07-31,0.3651800162354188,0.017710074138842343,0.15443817826388417
2006-08-31,0.3130089525279535,0.01897753457187599,0.17958076000298506
2006-09-30,0.510804102514176,0.012980480480189481,0.1792395051383862
2006-10-31,0.2926085196282879,0.019455747717785264,0.19193649481270098
2006-11-30,0.1694548073906042,0.023898213194389967,0.21220968488294756
2006-12-31,0.27428179520784424,0.019897531658941887,0.20329420735123432
2007-01-31,0.03895425784492049,0.030589659671416997,0.1954461027397026
2007-02-28,0.031186151963385648,0.03065730048381807,0.207368848778252
2007-03-31,0.0211006628718014,0.030921295107291132,0.21708839154038062
2007-04-30,0.10237073750182564,0.02748705613115945,0.19141340071330282
2007-05-31,0.0937865556378322,0.02855623080590746,0.16893873715897284
2007-06-30,0.0366989317872527,0.033373481199837275,0.12016953808303771
2007-07-31,0.04217504662863617,0.03185213060184572,0.15102494062295568
2007-08-31,-0.1564707233138291,0.045948478215000886,0.12044982324042308
2007-09-30,-0.35374427682850346,0.06358383568638325,0.10590777165444237
2007-10-31,-0.18400096326264628,0.04890162936501108,0.10610176781374203
2007-11-30,-0.36463428080246574,0.06641649688772457,0.08567625497785858
2007-12-31,-0.5849117271871795,0.09312707927376906,0.07025469308233388
2008-01-31,-0.5260181470002547,0.08495626432945053,0.07691160904924742
2008-02-29,-0.7609323090395331,0.12325435191286394,0.04343731382377722
2008-03-31,-1.1318263706871166,0.20051552581276666,0.022283215436585898
2008-04-30,-1.1039103617919375,0.19655140623718387,0.019232225597703403
2008-05-31,-1.1446530569759537,0.2016435402265968,0.025046910745757996
2008-06-30,-1.2663921352317997,0.23039285445151775,0.022700710401884296
2008-07-31,-1.4730799172372733,0.2838009193813634,0.01945233736818031
2008-08-31,-1.7147234178827342,0.34534809992591264,0.024601342130717678
2008-09-30,-2.292929469998165,0.526560712200056,0.015826703271725757
2008-10-31,-3.357714416456864,0.8195566833182152,0.007930326954076647
2008-11-30,-3.747642731747765,0.8893906292174074,0.006146224712592562
2008-12-31,-4.090145117973273,0.924488196911413,0.018835743014058815
2009-01-31,-4.369044178677519,0.9505285317790357,0.01871816284909082
2009-02-28,-4.3847154730835,0.9527195132576848,0.015212483311222123
2009-03-31,-4.712520438241873,0.9728597435909219,0.014723797867299361
2009-04-30,-4.709291008659847,0.9732460266296035,0.012178789912569855
2009-05-31,-4.445508685059647,0.9596660479078054,0.008049649616054942
2009-06-30,-4.22871695101196,0.9455413112946708,0.004691653497593744
2009-07-31,-3.8760928207442493,0.9072745605588892,0.005798898108356337
2009-08-31,-3.5172534936881017,0.853377749822807,0.005534296068826365
2009-09-30,-3.0945230301631073,0.7641872998908701,0.006580445495043494
2009-10-31,-2.8138223343494597,0.6937494843148322,0.006298974627823725
2009-11-30,-2.26506778774351,0.5349991253653246,0.006009671572983419
2009-12-31,-1.608071240793361,0.3423591349610722,0.00473909512284742
2010-01-31,-0.8083853964083327,0.1558070445062099,0.003963020498051693
2010-02-28,-0.7257506892168635,0.14009857688567556,0.004459065861331386
2010-03-31,0.05021631576450369,0.046974978781733595,0.004489229304677596
2010-04-30,0.42096524197291535,0.02538323048895074,0.003895390036418478
2010-05-31,0.38909916158087726,0.025510159975712255,0.006735332178870052
2010-06-30,0.3610305383481081,0.026237328212850138,0.008406889769937163
2010-07-31,0.32440753235716024,0.02723719918926971,0.011029184473192755
2010-08-31,0.3702919323559967,0.024162644139224185,0.015753888220916567
2010-09-30,0.49956098054102527,0.018942534193418594,0.0166204561013831
2010-10-31,0.49691711562789487,0.018817634201387753,0.018362753306428385
2010-11-30,0.4374202180908809,0.021591193831715892,0.014453126203724192
2010-12-31,0.5463359064501793,0.018872933778452422,0.00772049839092741
2011-01-31,0.4727681013667071,0.021879849979629336,0.006888518537513742
2011-02-28,0.48334334472824064,0.02201124111264654,0.005332511117593117
2011-03-31,0.42535753667401816,0.024062069421591534,0.006294372427705509
2011-04-30,0.27692753236834855,0.031572800074503,0.005668387082879665
2011-05-31,0.17821851452294935,0.03619803740048639,0.007935804911051544
2011-06-30,0.21837652764574092,0.033183533265314584,0.009665019974237465
2011-07-31,0.27760290421547623,0.029965103909054543,0.009659234633282091
2011-08-31,0.043866556776949193,0.04108766627472908,0.021073060977086215
2011-09-30,-0.06279465928553003,0.04715376537270142,0.029369642242391757
2011-10-31,0.14500154436066526,0.03412379780083275,0.02459765718769748
2011-11-30,0.09530774807793052,0.036543558773402575,0.02824918805780843
2011-12-31,0.2532014565371399,0.02774407362508796,0.02921332780276791
2012-01-31,0.41938011941051906,0.020465483571951687,0.030260808814720094
2012-02-29,0.6227087444928385,0.013795812094086705,0.03203459605932494
2012-03-31,0.3866464025669504,0.02216715048630012,0.025764477915647132
2012-04-30,0.461866694346917,0.019000240028906424,0.029142504572285285
2012-05-31,0.4040410457820823,0.02048004756587028,0.03759647182353361
2012-06-30,0.27418327850293883,0.025351307432618254,0.04479552391465433
2012-07-31,0.21500918182868423,0.027812896680904853,0.04924861433175415
2012-08-31,0.09084574468958484,0.035061532754855185,0.0429388074311179
2012-09-30,0.24121861930520608,0.02716744011475119,0.041241794367103235
2012-10-31,0.21895569984331392,0.028334347727782726,0.04032020672519957
2012-11-30,0.2866373010255679,0.0248822271631244,0.04356109616607342
2012-12-31,0.2812332193239613,0.02539822719849662,0.040027289673437404
2013-01-31,0.017261605895740554,0.04085826802649095,0.03317664144967363
2013-02-28,0.047353021459528986,0.03907471725145915,0.03172209147820579
2013-03-31,0.013163169743801927,0.04127355694406904,0.03219562051941588
2013-04-30,0.018408887925024726,0.04013574252709095,0.0381327096516645
2013-05-31,0.14703606033701722,0.03303166342398884,0.03175947989436677
2013-06-30,0.11077436879440293,0.036645179814062644,0.02174292068733335
2013-07-31,0.0270285875006982,0.043520173343671406,0.015697749702940748
2013-08-31,0.22424641787850824,0.03182096210671407,0.013287471874897315
2013-09-30,0.1503813290438963,0.03650077747457417,0.011836942579167807
2013-10-31,0.10771246463075211,0.03820398617712789,0.01531740373889116
2013-11-30,0.24316855431479673,0.03064159509517072,0.013959625781285397
2013-12-31,0.026273167215098907,0.044990110875269405,0.01127265378466018
2014-01-31,0.04797700377513126,0.04333670598471571,0.011546496361599889
2014-02-28,0.059750329668211116,0.041768129833087045,0.013859356007480252
2014-03-31,0.3036425721666424,0.02763628690194718,0.013637582071884579
2014-04-30,0.3962422336633118,0.023431881852319193,0.013585640827630575
2014-05-31,0.3117447135961734,0.02677174597976986,0.016056210613398264
2014-06-30,0.39293900720197417,0.02324887659710378,0.015417371560715681
2014-07-31,0.7748018241670427,0.011126951668855923,0.016250425517227253
2014-08-31,0.5102450087662951,0.018309598973211404,0.018735720032744294
2014-09-30,0.47440631724028,0.019898954618276767,0.016279907649221693
2014-10-31,0.4248624472540949,0.021189365391808,0.02087962017221885
2014-11-30,0.2592793875784301,0.028586145424048005,0.020509146754056847
2014-12-31,0.3536709839483738,0.023798977820346155,0.023455222127660977
2015-01-31,0.44092266681389547,0.019469297227095346,0.032731747983056156
2015-02-28,0.2653216892681477,0.027126421336536685,0.029491281890533735
2015-03-31,0.15878115324264386,0.032874975737883234,0.027803323289318897
2015-04-30,0.19229466499492354,0.03065669630279734,0.03088482597074276
2015-05-31,0.07637227115543782,0.0385099726678434,0.023385467704921774
2015-06-30,0.07075725113202513,0.039617547041225505,0.019539048726223317
2015-07-31,-0.08058379403666718,0.05028480388741422,0.020767549076380967
2015-08-31,-0.11796032010189691,0.05221006376016496,0.025587964174785545
2015-09-30,-0.24253349980440136,0.06356617473309711,0.0241987658584881
2015-10-31,-0.21298510301500806,0.0601929051834028,0.02672577508995812
2015-11-30,-0.1994912974852988,0.059484511821477924,0.0244987252192046
2015-12-31,-0.3435805427407667,0.07281861341839264,0.02782931087729809
2016-01-31,-0.3404373561207828,0.07114739461056027,0.033594995506727836
2016-02-29,-0.30876475649473906,0.06544204001486216,0.0476525057715137
2016-03-31,-0.3114011935823809,0.06655539979104363,0.04228282197942141
2016-04-30,-0.32519518623815535,0.06783065554552396,0.04287797623528118
2016-05-31,-0.30059551362156917,0.06507642234079104,0.044855912775475994
2016-06-30,-0.401547223579926,0.07431003128223287,0.05195736731074879
2016-07-31,-0.30415898343941555,0.06326768845131558,0.06046955219601951
2016-08-31,-0.2938425110421776,0.06263999441109763,0.05763027335368394
2016-09-30,-0.28668070510431015,0.062476269577529435,0.053652130934375146
2016-10-31,-0.20322329905592118,0.055557522909123615,0.04909035452040742
2016-11-30,-0.22098009019386888,0.05865949458310585,0.038489692165442124
2016-12-31,-0.031489614264941346,0.04493151751562036,0.02881855250168127
2017-01-31,-0.057969328060031584,0.04654534737754342,0.030832420934205587
2017-02-28,0.009327381306348248,0.04163742814313613,0.03148791047571594
2017-03-31,0.08905940410474353,0.035816917320763746,0.036859234191173096
2017-04-30,0.10543111174583669,0.03386147738584092,0.04659870794754521
2017-05-31,0.18555809546674445,0.029185069337534127,0.05058804666393975
2017-06-30,0.3211341919946045,0.02232205179623717,0.061292790476487585
2017-07-31,0.13417845969557457,0.03127375670726368,0.058956492987234384
2017-08-31,0.1726391852594668,0.029063599828400684,0.061878607432319356
2017-09-30,0.28518479138477826,0.023732397353959503,0.06305863448784506
2017-10-31,0.3665555426245689,0.02074179707204751,0.05713062476584419
2017-11-30,0.5023738253124551,0.015723652132495054,0.06602803213693585
2017-12-31,0.4353718469302912,0.017767578660371035,0.06846545035661247
2018-01-31,0.3987324071945043,0.019255397993549184,0.06328451322280336
2018-02-28,0.3924771573785171,0.019780562377084778,0.05690605987810442
2018-03-31,0.424109637619676,0.018277374600256732,0.06529299349507857
2018-04-30,0.440232288695346,0.017650658581151654,0.06729506544901533
2018-05-31,0.5273470268699246,0.014935252421826754,0.06745665269522105
2018-06-30,0.4203596025411637,0.018080965200912923,0.07355674867447841
2018-07-31,0.5487186650208574,0.013980340848416196,0.07886677846765439
2018-08-31,0.5956117318595349,0.01261500227207418,0.08410993189230764
2018-09-30,0.4862610389830341,0.01566448344661983,0.08257175069368361
2018-10-31,0.2601739450848323,0.023935171008484465,0.08120823653677034
2018-11-30,0.11379401095562794,0.03057478897557876,0.08930371628380401
2018-12-31,-0.03746775792387149,0.038081334769020106,0.11491612307025523
2019-01-31,0.0006868053147464701,0.03518703109325555,0.12664432088889688
2019-02-28,-0.1412818761443465,0.04424802003723846,0.13150113179638873
2019-03-31,-0.05731895650144735,0.03802263233044528,0.14342271506081505
2019-04-30,-0.13803286830300063,0.04334096740218531,0.14521353121399122
2019-05-31,-0.2246348218402586,0.0492224105129223,0.15648700591224424
2019-06-30,-0.22894308326036966,0.04882586388378993,0.17167427930554324
2019-07-31,-0.23363711043440585,0.04951031917576175,0.16497150024594587
2019-08-31,-0.24399958695087248,0.04883258162563491,0.19772387918738532
2019-09-30,-0.24600399421396213,0.04967970121318413,0.18206319939493282
2019-10-31,-0.2915645046991707,0.054884708498784636,0.1526180963313722
2019-11-30,-0.20109444761545583,0.048713635077835146,0.13135057187791027
2019-12-31,-0.18090632481236554,0.04746900807881714,0.12593762037586298
2020-01-31,-0.11693132374984547,0.04237275543645394,0.13469285839756995
2020-02-29,-0.05694664235666955,0.03732002531593625,0.15998210286631998
2020-03-31,-2.590096840650579,0.5758381270020176,0.10209679846439701
2020-04-30,-7.509611974787477,0.9999623902103222,0.10655130253500833
2020-05-31,-5.531016854614233,0.9927368666397529,0.10435010669140099
2020-06-30,-3.8703723464119992,0.87946030391821,0.10253224699176078
2020-07-31,-3.0828072173073666,0.7139074976041578,0.10842985158872098
2020-08-31,-2.5332901436423265,0.5581191596674818,0.104413749687291
2020-09-30,-2.1602064336262283,0.4449468104081306,0.10238349003135305
2020-10-31,-1.6016406969425145,0.2875687883443555,0.0934419738420681
2020-11-30,-1.4009699413826167,0.23901645823905343,0.08673523291407137
2020-12-31,-1.1271054752713388,0.17987378631659767,0.0820677537006248
2021-01-31,-0.9456555509187625,0.14754986890856153,0.07230304421480419
2021-02-28,-1.2047875098935754,0.20131339279189892,0.05981482055604706
2021-03-31,0.7391390542944716,0.010504530953501111,0.04277927409809049
2021-04-30,5.459258526639596,1.5715309129763073e-09,0.041392343473099724
2021-05-31,3.836894063069602,1.4274087958968176e-06,0.0418338469980699
2021-06-30,2.5453711673126693,0.00010893323015759918,0.04685069455915008
2021-07-31,1.9369873426128654,0.0005926100999167534,0.05715504801689034
2021-08-31,1.580781344469135,0.0014824429079713477,0.059107167396077055
2021-09-30,1.284880718808689,0.0030805799536245512,0.053814988050788944
2021-10-31,1.2634111535506074,0.003341430155126706,0.04481463996708771
2021-11-30,1.40144736710209,0.002406930493486351,0.045773729009514534
2021-12-31,1.2827464063603344,0.0031324534882483626,0.05031344753224257
2022-01-31,1.0089698817538721,0.005992236913516541,0.041217880056134554
2022-02-28,1.302772812073762,0.0030930743216889462,0.04117943279840473
2022-03-31,0.8010275986843962,0.009387617627920003,0.038829607313523286
2022-04-30,0.7631477291498077,0.01058344408263628,0.028700988383744755
2022-05-31,0.5018283430028755,0.01747965622584213,0.031090568809289936
2022-06-30,0.35295135946138456,0.022189734206548243,0.041763455933217175
2022-07-31,0.29511147913501484,0.021743493778427565,0.10023969948065475
2022-08-31,0.3312497356469862,0.019280125047769863,0.13754031170070036
2022-09-30,0.29151906754023077,0.021074735902054352,0.12598170842934703
2022-10-31,0.04910613975882169,0.031726447703916326,0.14404538003920508
2022-11-30,-0.20108854774135215,0.04525290994426823,0.20627937397767787
2022-12-31,-0.3331172537243341,0.05393904765427315,0.2480123183405057
2023-01-31,-0.08168340610929595,0.03420754043247042,0.31012166521492956
2023-02-28,-0.27478740455319495,0.04763638687461669,0.29221370259020163
2023-03-31,-0.5114158294723371,0.06746273700265253,0.31640822242265465
2023-04-30,-0.3855531105964514,0.053332687724690034,0.38558868557113085
2023-05-31,-0.2758755470406337,0.04421059935638723,0.4064511808086633
2023-06-30,-0.2206420759507749,0.040701032161287024,0.3948792905024132
2023-07-31,-0.15924190728717405,0.03708654734566505,0.38140391353007824
2023-08-31,-0.22847784468601062,0.04252589810469086,0.34818022546847616
2023-09-30,-0.1860784369257396,0.04063876907514592,0.3133650131160762
2023-10-31,-0.3558897990316274,0.055496178937302174,0.25726972654532
2023-11-30,-0.11107379009499402,0.036518725142556795,0.28898669359838824
2023-12-31,0.004669585618202237,0.028558465876793126,0.353270401199606
2024-01-31,-0.3589175033562449,0.05236439778444164,0.34890985899702043
2024-02-29,-0.1519945220956806,0.03816309550498125,0.32237840049480365
2024-03-31,-0.11198924120593648,0.0355770241472697,0.32672327155227654
2024-04-30,-0.2380771678099897,0.045591610356810724,0.2715944208333354
2024-05-31,-0.22106012341833078,0.044021597002165146,0.2818023369017879
2024-06-30,-0.2363390357431634,0.04399607522917653,0.3172685987745861
2024-07-31,-0.3167179092490963,0.050135869580944736,0.3144253006089698
2024-08-31,-0.34548084771808457,0.051112546114156665,0.353693703007796
2024-09-30,-0.38798344236717874,0.05594927787122829,0.3168618016710015
2024-10-31,-0.3720633279162924,0.058010499693265924,0.23145180569099782
2024-11-30,-0.3242743977830008,0.05597300637984013,0.18553723037947906
2024-12-31,-0.21263087287695112,0.04833796944311263,0.15556003019524828
2025-01-31,-0.14347402696727213,0.04464101454766627,0.12699870492570037
2025-02-28,-0.20514897858838485,0.048386576670451334,0.14324014830204385
2025-03-31,-0.14973990472398377,0.04341914953146445,0.16158859746673582
2025-04-30,-0.3727757477161191,0.061690456332589225,0.160287814040661
2025-05-31,-0.24295616838010353,0.051056694640717964,0.14903787261826784
2025-06-30,-0.1633141554244814,0.044473264192630445,0.15965293544972076
2025-07-31,-0.10113203735008261,0.040253790981054464,0.157807213461025
2025-08-31,-0.14787466386375786,0.043361179319848696,0.159924824499791
2025-09-30,-0.16071704879953713,0.04474173000688047,0.14983059421401662
2025-10-31,-0.1791619574249235,0.04624067640636701,0.14679445630350535
2025-11-30,-0.22136598127539545,0.04985176573691439,0.13945991475233493
2025-12-31,-0.2696139148500411,0.05555795754296655,0.11121782382624279
2026-01-31,-0.1387678839729466,0.045603823674737184,0.10422868449970202
2026-02-28,-0.15907713162465328,0.04654930189669084,0.11341574424624629
2026-03-31,-0.28642247114664027,0.05739808379360182,0.10595281859357158
2026-04-30,-0.019277444723575315,0.03780654814193149,0.09830865737019562
2026-05-31,0.10938180312652575,0.031012491633238732,0.0853615595618385
2026-06-30,0.19177856485623593,0.026509129219851386,0.09291397913903521
